prot_id,LFQ intensity 1,LFQ intensity 2,LFQ intensity 3,LFQ intensity 4,LFQ intensity 5,LFQ intensity 6,LFQ intensity 7,LFQ intensity 8,LFQ intensity 9,LFQ intensity 10,LFQ intensity 11,LFQ intensity 12,LFQ intensity 13,LFQ intensity 14,LFQ intensity 15,LFQ intensity 16,LFQ intensity 17,LFQ intensity 18,LFQ intensity 19,LFQ intensity 20,LFQ intensity 21,LFQ intensity 22,LFQ intensity 23,LFQ intensity 24,LFQ intensity 25,LFQ intensity 26,LFQ intensity 27,desc,valid_points,max,mw,clusters
Tb927.4.1170,0,0,0,0,11517000,36901000,31029000,17396000,8956000,2896000,0,0,0,2061900,1035400,1352100,0,0,0,1630700,4517200,3307300,0,0,0,0,0,"ankyrin, putative",12,6,36.669000000000004,486
Tb927.4.1250,0,0,0,0,0,0,0,0,8107500,11142000,14891000,22934000,19799000,16018000,12375000,0,0,0,0,0,0,0,0,0,0,0,0,"peroxisome biogenesis factor 1, putative",7,12,99.586,15
Tb927.4.1270,49102000,121610000,92589000,71732000,97123000,155670000,222840000,298150000,341600000,401090000,310640000,270130000,191850000,160800000,176850000,153180000,134170000,114130000,221830000,235790000,122070000,82974000,0,0,0,0,0,"ruvB-like DNA helicase, putative",22,10,49.905,173
Tb927.4.1280,12624000,14030000,14626000,11416000,8489000,17420000,11686000,11366000,8909600,15019000,8600100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tetratricopeptide repeat, putative",11,6,43.863,529
Tb927.4.1340,0,0,0,7599800,8695100,8659600,31053000,29001000,22988000,15731000,9362200,8617200,8330900,6294600,6845500,0,0,7680500,10823000,6893100,0,0,0,0,0,0,0,"cleavage and polyadenylation specificity factor subunit, putative",15,7,85.31299999999999,333
Tb927.4.1360,42810000,36137000,28377000,0,22523000,21706000,19010000,28269000,18528000,44149000,36992000,41972000,24913000,31129000,31025000,28635000,29017000,24560000,16756000,14361000,25724000,33193000,35613000,35010000,0,0,0,"Glucose-6-phosphate 1-epimerase, putative",23,10,32.547,145
Tb927.4.1410,0,0,0,0,0,0,0,2046100,2702400,2820800,4548400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",4,11,65.113,298
Tb927.4.1500,19130000,44225000,39013000,50718000,42829000,56476000,59946000,55633000,86515000,100590000,98205000,50265000,24531000,4361000,4243300,0,0,0,0,0,0,0,0,0,0,0,0,RNA editing associated helicase 2,15,10,241.82,307
Tb927.4.1530,0,0,7788600,18833000,20648000,21445000,9879800,5504700,3477300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",7,6,109.0,444
Tb927.4.1540,0,43301000,101000000,33415000,67328000,93514000,61179000,47404000,70501000,70629000,65995000,64960000,63182000,77134000,47573000,58814000,55083000,48263000,50847000,55142000,48411000,46892000,0,0,0,0,0,"NAD dependent epimerase/dehydratase family, putative",21,3,55.24,154
Tb927.4.1600,0,0,0,0,0,0,0,3138500,4309400,3035200,2876700,2837700,0,2799900,2698400,0,0,0,0,0,0,0,0,0,0,0,0,"AAA domain containing protein, putative",7,9,27.063000000000002,321
Tb927.4.1610,12115000,13126000,10742000,7665600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8111000,11552000,0,0,0,0,0,Tripartite attachment complex 40,6,2,39.631,248
Tb927.4.1630,0,3858900,6540600,8877300,12173000,15241000,21542000,28255000,66674000,88970000,104020000,103070000,73684000,61083000,48366000,40893000,29891000,21607000,16753000,8193200,0,0,0,0,0,0,0,ribosomal RNA processing protein 6,19,11,78.548,13
Tb927.4.1670,37799000,54975000,23126000,27474000,19760000,17274000,22802000,18402000,17308000,10122000,16680000,16150000,13651000,15763000,20088000,24293000,15323000,16247000,22076000,13516000,14487000,22015000,22180000,0,0,42098000,29469000,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative",25,2,17.389,215
Tb927.4.1680,0,35924000,14221000,21140000,20138000,12646000,15614000,19526000,22662000,24533000,28502000,34143000,31051000,30975000,28499000,26455000,22189000,23150000,27305000,21967000,15598000,20316000,0,0,0,0,0,"ZFP family member, putative",21,2,51.675,152
Tb927.4.1700,9031400,7368200,5162200,8139500,3730600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517500,2707300,0,0,0,0,0,"CK1/TTBK protein kinase, putative",7,1,75.691,256
Tb927.4.1720,3283000,8425200,6619000,5350400,2983900,0,4615500,3978000,5031300,8066000,7625200,7813500,7527500,7835800,7047600,6647100,6892100,5199800,0,0,4407600,6496800,0,0,0,0,0,Nucleoside diphosphate kinase 3,19,2,38.948,128
Tb927.4.1760,0,0,7777300,6803400,5420200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,3,17.442,462
Tb927.4.1800,800680000,2733500000,2990100000,1959800000,1133100000,1416800000,504240000,330360000,277010000,290540000,138800000,115210000,200390000,195910000,220000000,182000000,121610000,70462000,61319000,33774000,62789000,49926000,3639300,0,16056000,22421000,15654000,Mitochondrial ribosomal protein L3,26,3,48.691,211
Tb927.4.1850,0,15151000,4242900,14453000,13978000,9554700,27527000,38734000,48151000,91205000,103410000,127420000,120510000,81881000,68719000,43653000,33044000,22230000,29676000,34030000,29371000,24147000,0,0,0,0,0,"hypothetical protein, conserved",21,12,64.384,21
Tb927.4.1860,291730000,409780000,324010000,107230000,225800000,116490000,80565000,81018000,40791000,42053000,39135000,47447000,40812000,40446000,37796000,47917000,38356000,30305000,32692000,46698000,35941000,64615000,0,33325000,57429000,95753000,63495000,"ribosomal protein S19, putative",26,2,18.846,210
Tb927.4.1900,0,0,0,0,0,0,0,7619100,8294600,0,10057000,7756700,4970900,6460300,8611700,5498600,0,0,0,0,0,0,0,0,0,0,0,"Methyltransferase domain/Methyltransferase involved in Williams-Beuren syndrome, putative",8,11,42.102,43
Tb927.4.1920,39837000,40197000,35154000,42718000,46351000,46546000,25447000,25687000,26822000,33019000,25908000,24629000,20257000,22751000,18256000,20370000,13321000,16754000,20629000,12626000,11348000,11854000,11562000,0,0,0,0,"GPI transamidase subunit 16, putative",23,6,75.806,366
Tb927.4.1940,0,0,0,0,7209900,8056600,6534200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WD domain, G-beta repeat, putative",3,6,53.091,497
Tb927.4.1970,0,0,0,0,0,10886000,9682300,9198600,9953700,6904000,5884900,3823200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Domain of unknown function DUF21, putative",7,6,62.008,309
Tb927.4.2000,98832000,125090000,102460000,104300000,116530000,248480000,298920000,518230000,488340000,597610000,495690000,425300000,316960000,300470000,265320000,206370000,175630000,122800000,134070000,293230000,206940000,175260000,34359000,0,0,0,0,"ruvB-like DNA helicase, putative",23,10,52.61,173
Tb927.4.2060,121840000,131710000,67689000,101760000,119560000,77778000,45942000,29973000,27902000,32723000,34539000,38506000,40516000,57983000,82623000,62338000,37646000,34232000,73319000,71495000,28418000,4784200,0,0,0,0,0,Flagellum attachment zone protein 8,22,2,66.835,350
Tb927.4.2070,318410000,477490000,664800000,1508600000,2753800000,2867900000,2363600000,2233000000,1835800000,1036000000,646000000,388880000,238240000,180090000,192830000,143660000,112430000,84255000,74924000,43435000,37912000,38558000,15505000,37666000,5470300,0,9042200,"antigenic protein, putative",26,6,511.32,537
Tb927.4.2080,2423200000,3941100000,1985800000,1386200000,297350000,148520000,57429000,51029000,46507000,52593000,15994000,17069000,15517000,5698700,4035600,1653000,1077000,0,0,0,0,0,0,0,0,0,0,Coiled-coil and C2 domain-containing protein,17,2,104.88,249
Tb927.4.2180,649520000,1162200000,1161600000,984510000,1203100000,679430000,156940000,195820000,217190000,230660000,106740000,132970000,163170000,207650000,316010000,217520000,172110000,107080000,84123000,94947000,92369000,79684000,0,0,133230000,114650000,126170000,"60S ribosomal protein L35a, putative",25,5,17.021,239
Tb927.4.2200,0,0,0,0,0,0,0,4574600,5396200,5162900,4016600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sec7 domain containing protein, putative",4,9,183.92,292
Tb927.4.2220,0,0,9314100,17674000,11733000,16387000,12648000,9582800,10396000,9511500,8765400,6943800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TPR-repeat-containing chaperone protein DNAJ, putative",10,4,80.445,522
Tb927.4.2280,0,0,0,0,0,6987100,6164500,9085000,8678800,12875000,11404000,12556000,14228000,12425000,13947000,15354000,15955000,12205000,14324000,13576000,8534900,5586600,0,0,0,0,0,"hypothetical protein, conserved",17,17,42.285,191
Tb927.4.2310,0,9772800,16716000,26055000,36373000,31696000,45180000,68993000,136530000,180190000,305660000,471240000,612680000,774630000,809170000,751140000,465240000,322310000,188710000,99546000,45876000,21429000,0,0,0,0,0,"asparaginyl-tRNA synthetase, putative",21,15,75.462,97
Tb927.4.2410,37633000,52002000,76059000,62636000,31867000,55849000,56280000,64735000,48673000,45107000,21104000,294780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Glycosyl hydrolase family 65 central catalytic domain/Haloacid dehalogenase-like hydrolase, putative",12,12,128.37,80
Tb927.4.2440,0,5204500,6165900,8421000,13070000,7597500,4135700,3460900,2563500,3243400,3264700,2454600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SET domain containing protein, putative",11,5,44.263000000000005,470
Tb927.4.2470,0,0,0,0,0,472670,12785000,17992000,4822400,2746200,1673300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",6,8,146.03,279
Tb927.4.2500,0,11085000,8665000,13113000,24791000,20983000,16604000,12419000,9064100,10327000,8786300,7830700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eukaryotic translation initiation factor 2-alpha kinase 2,11,5,111.92,520
Tb927.4.2550,18618000,26610000,13902000,16964000,9723500,7931700,0,0,0,3751500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",7,2,35.691,257
Tb927.4.2600,9566500,18896000,14686000,6561100,4939500,5033200,3754600,3827400,4172400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",9,2,181.38,253
Tb927.4.2630,19951000,47179000,63111000,94701000,95588000,70472000,121670000,42805000,33719000,14895000,10290000,12613000,9540200,10884000,9475300,9284200,8712300,0,0,0,0,0,0,0,0,0,0,"ATP-dependent DEAD/H RNA helicase, putative",17,7,94.94,525
Tb927.4.2650,0,0,0,0,0,0,0,4714000,3969700,4942400,5038300,4262600,3791500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Regulator of chromosome condensation (RCC1) repeat, putative",6,11,58.907,77
Tb927.4.2760,0,0,0,0,0,0,0,5116400,4777600,7672000,5603500,6007500,6265800,7743700,11442000,6286800,7150900,0,0,0,0,0,0,0,0,0,0,"Protein of unknown function (DUF3808), putative",10,15,75.492,29
Tb927.4.2840,17520000,18319000,9198800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,2,28.087,269
Tb927.4.2850,9396200,6681700,5310700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",3,1,72.637,269
Tb927.4.2880,29430000,19214000,16158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoporin NUP225,3,1,225.59,269
Tb927.4.2890,0,0,0,0,3874900,7618100,6757000,5796100,0,0,0,0,0,3734500,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",5,6,68.748,486
Tb927.4.2910,0,0,11499000,15198000,19300000,12447000,8993000,7575200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",6,5,64.512,472
Tb927.4.3060,0,0,8273700,46100000,46530000,9052100,21203000,17654000,13394000,0,6166000,6175900,5634100,5086400,8765200,0,0,0,0,3563400,4041200,4232600,0,0,0,0,0,"hypothetical protein, conserved",15,5,17.732,467
Tb927.4.3070,10702000,19626000,20783000,18070000,26968000,13504000,0,0,0,0,0,7559500,5458000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",8,5,51.431000000000004,220
Tb927.4.310,0,5021500,15094000,21899000,30307000,68256000,23946000,10418000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SPRY domain/HECT-domain (ubiquitin-transferase), putative",7,6,733.52,494
Tb927.4.3130,6342800,5783300,3563000,9941800,5499900,4529900,2765600,2132900,3936500,2936400,1474200,1501000,2264300,2047000,1891000,1080300,1167300,2018900,718910,0,1275900,2602900,0,0,0,0,0,Component of motile flagella 18,21,4,30.636999999999997,475
Tb927.4.3150,0,37741000,30291000,39733000,34696000,36887000,20466000,16677000,14078000,10749000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",9,4,38.204,226
Tb927.4.3160,0,0,0,0,0,0,1746700,1650100,1598500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dihydroxyacetone phosphate acyltransferase, putative",3,7,137.14,272
Tb927.4.320,0,5357300,5849300,5238500,6033800,7686900,0,0,0,0,5675000,6095600,0,6227700,6215500,0,4947800,4241100,3094200,6781700,5352900,3927200,0,0,0,0,0,"Eukaryotic protein of unknown function (DUF914), putative",15,6,46.607,138
Tb927.4.330,0,13305000,13911000,19149000,19899000,22571000,15856000,12202000,14497000,17220000,17668000,15313000,12717000,15077000,14183000,13988000,13998000,9985800,7434900,8287900,10267000,15133000,0,0,0,0,0,"hypothetical protein, conserved",21,6,43.016000000000005,154
Tb927.4.3300,101570000,99120000,71231000,97561000,76264000,85835000,88802000,107870000,59652000,49253000,17120000,12131000,8324400,9162200,10188000,4632700,7137900,0,0,0,0,0,0,0,0,0,0,"mitochondrial ATP-dependent zinc metallopeptidase, putative",17,8,78.872,528
Tb927.4.3310,0,0,0,0,0,0,0,8127400,9838700,10593000,13890000,15710000,17130000,16327000,16144000,18899000,17573000,21747000,21724000,15567000,11714000,12031000,0,0,0,0,0,"TPR repeat/SET domain containing protein, putative",15,18,73.88600000000001,113
Tb927.4.3350,0,0,0,0,0,0,8467300,6334400,3365300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carnosine N-methyltransferase, putative",3,7,47.244,273
Tb927.4.3370,0,0,0,0,0,0,0,0,0,0,2728000,2522400,3070300,4845400,0,6160900,6217500,2965400,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",7,17,33.718,100
Tb927.4.3380,5052500,6954600,4980700,7003300,4520100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"myosin IB heavy chain, putative",5,4,131.76,255
Tb927.4.3390,34611000,28369000,24053000,12308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tuzin, putative",4,1,74.179,266
Tb927.4.3410,0,0,3819800,1239800,5028900,1655400,16535000,13211000,3168600,2684500,2307000,1460000,1154200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"selenoprotein, putative",11,7,85.794,282
Tb927.4.3450,12468000,16373000,30075000,8975200,29777000,0,0,0,17477000,10703000,18230000,16927000,11131000,13043000,9784100,0,0,11287000,7788900,8673500,0,16961000,0,0,0,0,0,"Mitochondrial ATP synthase subunit, putative",16,3,13.735,207
Tb927.4.3540,0,0,0,0,7682200,9541600,8022500,7124700,11242000,21077000,26679000,23246000,18757000,8154200,2917600,1718500,2665400,0,0,0,0,0,3200000,0,0,0,0,"hypothetical protein, conserved",14,11,41.174,90
Tb927.5.1610,450430000,1682600000,1940400000,1603300000,2241500000,1340200000,769450000,756780000,543150000,361770000,180130000,256880000,252990000,298970000,394290000,366180000,198010000,132800000,78976000,31482000,41109000,48368000,18147000,109480000,0,27611000,67998000,"60S ribosomal protein L13a, putative",26,5,25.711,223
Tb927.4.3670,6450100,7748700,9326900,18328000,25540000,30368000,27929000,20301000,8861900,9610500,7806800,3960000,5911300,5904500,4196300,0,0,0,0,0,0,0,0,0,0,0,0,"CBF/Mak21 family, putative",15,6,51.657,525
Tb927.4.3690,0,0,18248000,14239000,9827800,13185000,24423000,15815000,10992000,8668400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mitochondrial SSU ribosomal protein, putative",8,7,48.527,498
Tb927.4.3740,806930000,838360000,532890000,1036000000,1176100000,772550000,375240000,214190000,98869000,71261000,62398000,31670000,15856000,6562700,7756200,0,0,0,0,0,0,3242200,0,0,0,0,0,flagellar attachment zone protein 1,16,5,192.57,220
Tb927.4.3810,7410800,28004000,33983000,63251000,78293000,137960000,203180000,322920000,365180000,308540000,193210000,104570000,27938000,18040000,6293300,3064100,0,0,0,0,0,0,0,0,0,0,0,"DNA-directed RNA polymerase II subunit 2, putative",16,9,134.59,313
Tb927.4.3840,62883000,112030000,97870000,105840000,130520000,132270000,167300000,114610000,93257000,53267000,48422000,42296000,42806000,43392000,43639000,41926000,37242000,23041000,35556000,40300000,43709000,41859000,24648000,0,0,0,0,"nucleolar protein, putative",23,7,65.107,354
Tb927.4.3850,41186000,89817000,115450000,54853000,68142000,98433000,60559000,54092000,35907000,33224000,27660000,28216000,28180000,28939000,36331000,36657000,25357000,21678000,33643000,67274000,67046000,64662000,0,0,0,0,0,"NLE (NUC135) domain/WD domain, G-beta repeat, putative",22,3,49.106,343
Tb927.4.3890,37538000,48372000,70644000,43301000,48596000,35438000,48531000,37618000,24809000,22002000,17089000,13996000,12311000,13661000,13000000,8159900,9001400,12031000,13531000,8134500,5404300,0,0,0,0,0,0,"ATP-dependent RNA helicase, putative",21,3,122.8,231
Tb927.4.3900,0,0,0,0,0,0,0,0,3397000,7993900,8183800,7560100,7342100,5068400,3488400,3451700,2454300,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",9,11,45.486999999999995,15
Tb927.4.3920,11837000,20779000,10791000,12324000,5153700,0,3768500,2688900,3926300,7500800,11540000,11987000,8667000,7619400,7358700,4984900,4551500,0,0,0,0,0,0,0,0,0,0,"CRAL/TRIO domain containing protein, putative",16,2,121.77,218
Tb927.4.3950,349670000,270810000,338020000,255750000,383280000,478060000,740130000,733080000,746570000,791740000,898250000,773190000,1010200000,936560000,1133100000,1385400000,1329500000,1542000000,1244900000,517670000,292030000,162570000,48386000,4203100,6410900,4352800,6237800,"cytoskeleton-associated protein CAP5.5, putative",27,18,94.65299999999999,195
Tb927.4.4050,0,0,10843000,0,0,11017000,13077000,14963000,12210000,12843000,9861900,8723500,7301000,8740300,0,0,0,0,0,0,0,0,0,0,0,0,0,glycosomal transporter (GAT1),10,8,76.05,310
Tb927.4.4060,8789100,14826000,18640000,23469000,21431000,32854000,24179000,18832000,13297000,9666300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",10,6,104.06,514
Tb927.4.4090,0,14782000,10269000,9011700,11961000,8360500,5046400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",6,2,35.549,222
Tb927.4.410,0,0,0,23684000,51748000,30237000,108360000,102630000,67382000,29214000,12094000,2272200,4799100,2352000,3025500,0,0,0,0,0,0,0,0,0,0,0,0,CAF 40,12,7,35.32,275
Tb927.4.4110,0,0,0,0,0,3230100,3935200,6773400,11228000,9044700,10745000,13639000,7363300,6795000,7630800,5610000,3047300,4952400,3983000,4551400,0,0,0,0,0,0,0,"hypothetical protein, conserved",15,12,55.63399999999999,16
Tb927.4.4160,9160100,7341300,8973500,6154200,9231100,24447000,24080000,27965000,21724000,20488000,13134000,9787100,3854300,3724500,0,0,0,0,0,0,0,0,0,0,0,0,0,mitochondrial RNA binding protein,14,8,100.4,505
Tb927.4.420,0,0,0,0,0,0,5318800,5319600,1753900,1507600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"phosphatidylinositol 4-kinase, putative",4,8,270.69,279
Tb927.4.4210,61212000,49325000,48374000,112370000,117060000,113620000,157800000,118310000,108230000,59565000,33632000,17119000,8036600,6942400,0,0,0,0,0,0,0,0,0,0,0,0,0,"ATP-dependent zinc metalloprotease AFG3-like, putative",14,7,96.221,537
Tb927.4.4220,0,2556800,1576400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228300,1146400,2112400,0,0,0,0,0,"small GTP-binding rab protein, putative",5,2,61.52,247
Tb927.4.4300,13605000,14357000,10444000,14216000,11136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative",5,2,69.317,255
Tb927.4.4310,10454000,16994000,7757900,9372800,8241100,6947400,9015300,9030600,8723200,7375800,6139400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoporin NUP64,11,2,64.234,236
Tb927.4.4350,18977000,15620000,56231000,9397100,10440000,17781000,16957000,23078000,12953000,6654700,11732000,11958000,13077000,10540000,12861000,12605000,5568200,5267900,3144500,15775000,7847100,12561000,0,0,0,0,0,"emp24/gp25L/p24 family/GOLD, putative",22,3,23.320999999999998,205
Tb927.4.4370,0,12466000,20088000,16493000,16569000,17277000,22352000,26839000,23107000,22060000,20629000,23787000,15391000,0,20535000,18866000,13386000,12035000,13074000,11399000,7634200,0,0,0,0,0,0,"hypothetical protein, conserved",19,8,63.201,425
Tb927.4.4490,16663000,64575000,76088000,142340000,153530000,174440000,168300000,165380000,177940000,147770000,123530000,111880000,106410000,79454000,74436000,50113000,27743000,17854000,0,0,0,0,0,0,0,0,0,multidrug resistance protein E,18,9,193.8,408
Tb927.4.450,103320000,54650000,87195000,47849000,61205000,78271000,138960000,190290000,166310000,137580000,78186000,52084000,19413000,9801700,0,0,0,0,0,0,0,0,0,0,0,0,0,"coatomer alpha subunit, putative",14,8,132.85,503
Tb927.4.4550,24922000,24047000,0,12449000,18310000,28847000,14374000,11862000,13852000,13931000,10863000,9757800,16832000,7973400,8133300,5960300,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",15,6,92.148,238
Tb927.4.4560,0,0,0,0,0,1777000,3610400,4057400,4726100,5011700,4408200,3030300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",7,10,117.5,311
Tb927.4.4570,0,6571500,8230400,9487900,6272700,9457700,11653000,7918600,10347000,5854500,8677200,7812600,6970700,7465000,0,7416900,7461700,0,0,0,0,0,0,0,0,0,0,"hypothetical protein, conserved",15,7,98.49600000000001,401
